p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,label
0.7863558530807495,0.4141281247138977,3.437805844441755e-07,0.7675458788871765,0.38896140456199646,-0.03697596862912178,0.7709962129592896,0.34347108006477356,-0.04991268739104271,0.8127933740615845,0.30871134996414185,-0.056449078023433685,0.8472779989242554,0.28224748373031616,-0.06216803565621376,0.759863555431366,0.24546170234680176,-0.030701149255037308,0.7437593936920166,0.17671197652816772,-0.04453863203525543,0.734415590763092,0.13054820895195007,-0.05574364960193634,0.7280184030532837,0.08979152143001556,-0.06474849581718445,0.7916368842124939,0.2357926070690155,-0.026051530614495277,0.7982031106948853,0.1534852832555771,-0.034767188131809235,0.807001531124115,0.10270637273788452,-0.04460751637816429,0.8128582835197449,0.05986732244491577,-0.052094344049692154,0.8157973885536194,0.25167396664619446,-0.025653477758169174,0.8418723940849304,0.19138869643211365,-0.04342851787805557,0.8613051772117615,0.15056663751602173,-0.06132166460156441,0.8749428987503052,0.11137066781520844,-0.07371001690626144,0.8348857164382935,0.2876608073711395,-0.027898399159312248,0.8475311994552612,0.2666519582271576,-0.0478171780705452,0.840480625629425,0.29196804761886597,-0.053825318813323975,0.8309888243675232,0.3192344009876251,-0.05720662698149681,W
0.7841393351554871,0.4139414429664612,3.357944251547451e-07,0.766579806804657,0.3874943256378174,-0.03633386641740799,0.7712417244911194,0.34159332513809204,-0.04775006324052811,0.8135284781455994,0.30820131301879883,-0.052746985107660294,0.8478665351867676,0.2828008830547333,-0.056838713586330414,0.7597201466560364,0.2444889396429062,-0.027955466881394386,0.7436701655387878,0.17621676623821259,-0.0407055988907814,0.7343502044677734,0.13047955930233002,-0.051078613847494125,0.7278043627738953,0.08985750377178192,-0.05934649705886841,0.7913561463356018,0.23536734282970428,-0.02336100861430168,0.7984973788261414,0.1534099578857422,-0.031072214245796204,0.8071463108062744,0.1024540364742279,-0.04015043377876282,0.8126941919326782,0.06009683012962341,-0.0468205027282238,0.8152996897697449,0.2510485053062439,-0.023222632706165314,0.8418182730674744,0.19090065360069275,-0.04096859693527222,0.8609078526496887,0.149120032787323,-0.059652965515851974,0.8739508986473083,0.10836246609687805,-0.07231975346803665,0.8342429399490356,0.28696197271347046,-0.025666698813438416,0.8470975160598755,0.26703396439552307,-0.04627140611410141,0.8394955396652222,0.29436951875686646,-0.05283915996551514,0.8291215300559998,0.3234325647354126,-0.05631440877914429,W
0.7851871252059937,0.41663071513175964,3.3685705602692906e-07,0.767839252948761,0.38805216550827026,-0.03516112640500069,0.773349404335022,0.34113749861717224,-0.045321833342313766,0.8159010410308838,0.30661138892173767,-0.04965806379914284,0.8494220972061157,0.2809615731239319,-0.05300181359052658,0.7592456936836243,0.24402591586112976,-0.022631676867604256,0.7434263229370117,0.17684081196784973,-0.03467037156224251,0.7343710660934448,0.13192600011825562,-0.04539541155099869,0.7278864979743958,0.09266023337841034,-0.05381636321544647,0.7904052734375,0.23654326796531677,-0.018345819786190987,0.7977840304374695,0.154534250497818,-0.0253641027957201,0.8059776425361633,0.10355031490325928,-0.03481776639819145,0.8115624785423279,0.061524078249931335,-0.04167039319872856,0.8148964643478394,0.254092812538147,-0.018682125955820084,0.841296911239624,0.19231882691383362,-0.03521029278635979,0.8597421050071716,0.1512988656759262,-0.05339089035987854,0.8729513883590698,0.11174075305461884,-0.06561286002397537,0.833957314491272,0.2921443283557892,-0.02167372964322567,0.8489478230476379,0.2681788504123688,-0.040441274642944336,0.8424240946769714,0.29306238889694214,-0.04599911347031593,0.8334926962852478,0.32048141956329346,-0.04879460483789444,W
0.7849489450454712,0.4128873348236084,3.434589359585516e-07,0.7690020799636841,0.3870789408683777,-0.03694164380431175,0.7733606696128845,0.34154120087623596,-0.04905670881271362,0.8140124082565308,0.304544061422348,-0.054794277995824814,0.8481510281562805,0.27742666006088257,-0.05966149643063545,0.7596394419670105,0.2433295100927353,-0.028298048302531242,0.7432686686515808,0.17425477504730225,-0.04130661115050316,0.733616828918457,0.1284918189048767,-0.05228276178240776,0.7268390655517578,0.08808015286922455,-0.061087388545274734,0.7906989455223083,0.23400381207466125,-0.023443186655640602,0.7975964546203613,0.15194092690944672,-0.0317973867058754,0.8054681420326233,0.10082536935806274,-0.04208974167704582,0.8107250332832336,0.05745057761669159,-0.049779102206230164,0.8144788146018982,0.250108927488327,-0.02294425666332245,0.8400194048881531,0.18962439894676208,-0.04049699380993843,0.8586729764938354,0.14979001879692078,-0.0586986243724823,0.872240424156189,0.11083726584911346,-0.07116000354290009,0.8333351612091064,0.2857917547225952,-0.025106031447649002,0.84670090675354,0.262715607881546,-0.044608667492866516,0.8403281569480896,0.28788676857948303,-0.050524622201919556,0.8321817517280579,0.31458261609077454,-0.05379347875714302,W
0.7864986658096313,0.40981680154800415,3.5317802371537255e-07,0.7689827680587769,0.38211482763290405,-0.03795041888952255,0.7731335163116455,0.33630186319351196,-0.05062491446733475,0.814730703830719,0.29999756813049316,-0.056954000145196915,0.8485075235366821,0.27404817938804626,-0.06263203918933868,0.7592812180519104,0.23965391516685486,-0.02838432416319847,0.7422101497650146,0.17113259434700012,-0.04187794774770737,0.7320175170898438,0.12541161477565765,-0.053673457354307175,0.7245273590087891,0.08563192188739777,-0.06305035203695297,0.7912651896476746,0.22960402071475983,-0.022785602137446404,0.7973973751068115,0.14869439601898193,-0.03144103288650513,0.8046027421951294,0.09833277761936188,-0.04292676970362663,0.8096315264701843,0.05554996430873871,-0.05152974650263786,0.8154832124710083,0.24541835486888885,-0.021582014858722687,0.8396960496902466,0.18591706454753876,-0.03902639076113701,0.8574956059455872,0.14611533284187317,-0.05829859897494316,0.8705360293388367,0.10756279528141022,-0.07164222002029419,0.8341784477233887,0.280195951461792,-0.02310270071029663,0.8474440574645996,0.2584283649921417,-0.042911551892757416,0.8425676822662354,0.2813566327095032,-0.04996357858181,0.8356731534004211,0.30568039417266846,-0.05401124060153961,W
0.7865266799926758,0.4050177037715912,3.314371213036793e-07,0.7690355181694031,0.3786765933036804,-0.03514256700873375,0.7723649740219116,0.3336349129676819,-0.04714476689696312,0.8132314085960388,0.2980557978153229,-0.05337460711598396,0.8468859791755676,0.27234551310539246,-0.05882566049695015,0.7582845687866211,0.23709596693515778,-0.02646138146519661,0.7414329051971436,0.16885921359062195,-0.039585623890161514,0.7320230603218079,0.124130979180336,-0.05082031711935997,0.7248976230621338,0.0855020135641098,-0.05964238941669464,0.7902675271034241,0.22739392518997192,-0.022677410393953323,0.7957806587219238,0.1448695957660675,-0.03097572922706604,0.8024212121963501,0.09469707310199738,-0.041487958282232285,0.8062312602996826,0.052595868706703186,-0.04932504519820213,0.8149828910827637,0.24301747977733612,-0.023159049451351166,0.8390565514564514,0.18185608088970184,-0.03977591544389725,0.856190025806427,0.140824556350708,-0.05764022096991539,0.8680338263511658,0.10108432173728943,-0.07007376104593277,0.8344060182571411,0.2787049114704132,-0.02620564214885235,0.8487077951431274,0.2543072998523712,-0.0440647155046463,0.8436757922172546,0.2765410542488098,-0.04919911548495293,0.8361034393310547,0.3010779917240143,-0.05219472944736481,W
0.7855093479156494,0.4039795696735382,3.349755104409269e-07,0.7686638236045837,0.3781796097755432,-0.036101166158914566,0.7722616791725159,0.3328291177749634,-0.04919172078371048,0.8125473856925964,0.29498520493507385,-0.05632346495985985,0.8468665480613708,0.26687130331993103,-0.0628395825624466,0.7579814791679382,0.2364412099123001,-0.02859506383538246,0.7414824366569519,0.16918474435806274,-0.042410265654325485,0.7316152453422546,0.12354083359241486,-0.05385403335094452,0.7246238589286804,0.0836554616689682,-0.06306026875972748,0.7892829775810242,0.22508516907691956,-0.0242936909198761,0.7947157025337219,0.14391474425792694,-0.033041972666978836,0.8015182018280029,0.09249432384967804,-0.04325252026319504,0.8056586980819702,0.049073830246925354,-0.05091666057705879,0.8136983513832092,0.24007491767406464,-0.02423318848013878,0.838634729385376,0.1795220524072647,-0.04219001904129982,0.8559681177139282,0.13820919394493103,-0.060513466596603394,0.8678677082061768,0.09868113696575165,-0.07323954999446869,0.8333657383918762,0.2743852138519287,-0.026704564690589905,0.8457968235015869,0.2553609013557434,-0.04805206507444382,0.8390375375747681,0.2796911895275116,-0.05534707009792328,0.8305572867393494,0.30492380261421204,-0.05933133885264397,W
0.7872295379638672,0.40188002586364746,3.4029363860099693e-07,0.7693110704421997,0.3755079209804535,-0.037120573222637177,0.7726789712905884,0.3288988173007965,-0.04900211840867996,0.8140719532966614,0.29162225127220154,-0.054681845009326935,0.8485187292098999,0.26568472385406494,-0.05940387025475502,0.7580526471138,0.23200449347496033,-0.02623017691075802,0.741699755191803,0.16390427947044373,-0.0392020158469677,0.7314053773880005,0.11871500313282013,-0.05061675235629082,0.72379469871521,0.07980470359325409,-0.059674035757780075,0.788838803768158,0.2226199209690094,-0.020921584218740463,0.7947452664375305,0.14136889576911926,-0.028762949630618095,0.8018983602523804,0.09081923961639404,-0.039084769785404205,0.8063984513282776,0.04815210402011871,-0.046803608536720276,0.813176155090332,0.23842161893844604,-0.02016245387494564,0.8379194140434265,0.17667582631111145,-0.03690599650144577,0.8549820780754089,0.13518448173999786,-0.055361442267894745,0.8666882514953613,0.09502583742141724,-0.06809709221124649,0.832792341709137,0.2741231322288513,-0.022169066593050957,0.8470944762229919,0.2494698166847229,-0.041055310517549515,0.8410245776176453,0.27279797196388245,-0.04714551940560341,0.8324230909347534,0.29837605357170105,-0.0506075955927372,W
0.7851780652999878,0.40059831738471985,3.3117149200734275e-07,0.7681303024291992,0.37420064210891724,-0.03492610901594162,0.7707465291023254,0.3278312683105469,-0.046772152185440063,0.811516284942627,0.29131966829299927,-0.05256101116538048,0.845790445804596,0.2645736336708069,-0.05760287865996361,0.7579014301300049,0.23128744959831238,-0.028122885152697563,0.7408046126365662,0.16266366839408875,-0.04120802506804466,0.7304912209510803,0.1171710193157196,-0.05188293009996414,0.7226424217224121,0.0768359899520874,-0.06055818125605583,0.7894400358200073,0.22186824679374695,-0.024538205936551094,0.7946895360946655,0.14011237025260925,-0.03356286138296127,0.8014233708381653,0.08854052424430847,-0.044325411319732666,0.805623471736908,0.0446363240480423,-0.05240875482559204,0.8135055899620056,0.23792947828769684,-0.025015726685523987,0.8384648561477661,0.17847096920013428,-0.04307092726230621,0.8555842041969299,0.1372239589691162,-0.06188994273543358,0.8674190044403076,0.09671266376972198,-0.07485833764076233,0.8330571055412292,0.2730284035205841,-0.02787775732576847,0.8445754647254944,0.2529115378856659,-0.04785657301545143,0.8378675580024719,0.2766704261302948,-0.05448604002594948,0.8294166326522827,0.30123552680015564,-0.0583457313477993,W
0.7837134599685669,0.39918798208236694,3.5850237622980785e-07,0.7676213383674622,0.3734171688556671,-0.03982062637805939,0.7729867696762085,0.3268560469150543,-0.05263111740350723,0.8143587112426758,0.28897571563720703,-0.058855265378952026,0.848565399646759,0.26237380504608154,-0.06409729272127151,0.7577163577079773,0.22923271358013153,-0.027879906818270683,0.7413619160652161,0.16118986904621124,-0.041508421301841736,0.7316038608551025,0.11491416394710541,-0.05357914790511131,0.7244668006896973,0.07497717440128326,-0.06301058828830719,0.7881311178207397,0.21875596046447754,-0.020961668342351913,0.7947304248809814,0.13826346397399902,-0.02857275679707527,0.8023494482040405,0.08745826780796051,-0.03895215690135956,0.8068928122520447,0.04502834379673004,-0.04680468142032623,0.8119727373123169,0.23366482555866241,-0.01891043223440647,0.8371928334236145,0.17324040830135345,-0.03538991138339043,0.8544949889183044,0.1330145299434662,-0.053857430815696716,0.8659991025924683,0.09503495693206787,-0.0666298195719719,0.8306630253791809,0.2681977152824402,-0.019945433363318443,0.8457679152488708,0.24519716203212738,-0.039028603583574295,0.8406814336776733,0.26873061060905457,-0.04584791511297226,0.832815945148468,0.2945002615451813,-0.049738381057977676,W
0.7838385105133057,0.40145161747932434,3.228490186302224e-07,0.7660947442054749,0.3740141987800598,-0.034234583377838135,0.770918071269989,0.3269175887107849,-0.04518020898103714,0.8119191527366638,0.2904631197452545,-0.05025899037718773,0.8450778722763062,0.2631802260875702,-0.054533701390028,0.7576694488525391,0.2303200215101242,-0.025458497926592827,0.741038978099823,0.16165319085121155,-0.03806722164154053,0.731092631816864,0.11571046710014343,-0.04851145297288895,0.7237876653671265,0.07556204497814178,-0.056859090924263,0.7888069152832031,0.22122983634471893,-0.02168445475399494,0.794885516166687,0.13883978128433228,-0.029718812555074692,0.802349865436554,0.08763545751571655,-0.0393543504178524,0.8071112036705017,0.04530149698257446,-0.0463179349899292,0.8129334449768066,0.2372199147939682,-0.022109365090727806,0.8384057283401489,0.17653578519821167,-0.03954549878835678,0.8560264110565186,0.13504937291145325,-0.05760714411735535,0.8682024478912354,0.09552183747291565,-0.0698017105460167,0.8320409059524536,0.27270805835723877,-0.024962035939097404,0.844226598739624,0.253292977809906,-0.04509758949279785,0.836496114730835,0.27901652455329895,-0.051425136625766754,0.8268419504165649,0.30615508556365967,-0.05463461950421333,W
0.7826600670814514,0.4025900363922119,3.293476424914843e-07,0.7661378383636475,0.37481504678726196,-0.03600713238120079,0.770898699760437,0.32804110646247864,-0.047285016626119614,0.8117035031318665,0.2916860282421112,-0.05248388275504112,0.8451918959617615,0.26595738530158997,-0.05642849579453468,0.7579770088195801,0.23009373247623444,-0.025008806958794594,0.7410985827445984,0.16208958625793457,-0.037782490253448486,0.731159508228302,0.11720956861972809,-0.04854604974389076,0.7239657640457153,0.078396275639534,-0.05690007656812668,0.7881931662559509,0.22148936986923218,-0.020194249227643013,0.7942529320716858,0.13887876272201538,-0.02832922339439392,0.8016330599784851,0.08845528960227966,-0.03769868612289429,0.8062453269958496,0.04710547626018524,-0.0442022904753685,0.8120503425598145,0.23738521337509155,-0.019938278943300247,0.8377507925033569,0.1770453304052353,-0.03718193247914314,0.8559253215789795,0.13596779108047485,-0.05489186570048332,0.8686735033988953,0.09663514792919159,-0.06655924767255783,0.8311311602592468,0.273348867893219,-0.022421887144446373,0.8456978797912598,0.2511163055896759,-0.041496362537145615,0.8386116623878479,0.276451975107193,-0.04710124805569649,0.8291021585464478,0.3039482831954956,-0.049814920872449875,W
0.7839391827583313,0.4029541015625,3.3790260545174533e-07,0.7660359144210815,0.3743400573730469,-0.03698403388261795,0.7706872224807739,0.326676607131958,-0.04824754595756531,0.8134092092514038,0.2915661036968231,-0.05340670421719551,0.8476682901382446,0.26747339963912964,-0.05756012350320816,0.7570463418960571,0.22976043820381165,-0.024442793801426888,0.7407476305961609,0.16237398982048035,-0.037165313959121704,0.7313036918640137,0.11771684885025024,-0.048641473054885864,0.7241976857185364,0.07891236245632172,-0.057613588869571686,0.7881232500076294,0.2212088406085968,-0.019066667184233665,0.79466313123703,0.13911814987659454,-0.026031769812107086,0.8019152283668518,0.0890214592218399,-0.03576255589723587,0.806516706943512,0.047704264521598816,-0.04302121326327324,0.8126897215843201,0.2375848889350891,-0.018436254933476448,0.8380310535430908,0.17655913531780243,-0.0344393216073513,0.8557119965553284,0.13583055138587952,-0.05256422236561775,0.8682653307914734,0.09684917330741882,-0.06497533619403839,0.8321399092674255,0.27388709783554077,-0.020704612135887146,0.8465142250061035,0.2507137656211853,-0.039057407528162,0.8408504724502563,0.27461832761764526,-0.04489175230264664,0.8328584432601929,0.30101513862609863,-0.04803028330206871,W
